person_id,person_name,facial_symmetry_mean,facial_symmetry_std,facial_symmetry_median,face_width_height_ratio_mean,face_width_height_ratio_std,eye_spacing_ratio_mean,eye_spacing_ratio_std,jaw_ratio_mean,jaw_ratio_std,smile_intensity_mean,smile_intensity_std,smile_intensity_max,eye_contact_mean,eye_contact_std,eye_openness_mean,eye_openness_std,gaze_stability_mean,gaze_stability_std,head_tilt_mean,head_tilt_std,expression_speed_mean,expression_speed_std,happy_mean,neutral_mean,surprise_mean,processed_frames,video_name,video_file
angel_baby,Angel Baby,0.8347881138324738,0.09538213474055131,0.8352972070376078,1.139068603515625,0.09566468000411987,0.6515989601612091,0.03628797891239325,0.7703387637933096,0.021732062256584566,0.12584867576758066,0.13388573999206224,0.5258559435606003,0.9397256871064504,0.04570851909617583,0.7765045861403147,0.21279640247424444,0.9798039297262827,0.026637462278207142,0.15981783779958883,0.1347028228143851,0.1265653297305107,0.1479265516002973,0.22536355629563332,0.3092644040783246,0.03135541616939008,147.16666666666666,person_profile,raw/angel_baby/person_profile.mp4
anna_chipovskaya,Anna Chipovskaya,0.8752713799476624,0.05454947426915169,0.8778103590011597,1.2632825374603271,0.16360406577587128,0.6316099762916565,0.03982789069414139,0.7872455716133118,0.017937973141670227,0.1641739159822464,0.16717669367790222,0.6894140839576721,0.9585834741592407,0.03196273371577263,0.5147410035133362,0.21685154736042023,0.9892657995223999,0.017466867342591286,0.0466637909412384,0.034435417503118515,0.10986034572124481,0.11206912249326706,0.12930342555046082,0.24614743888378143,0.0690857395529747,79.0,1,raw/anna_chipovskaya/1.mp4
anna_chipovskaya,Anna Chipovskaya,0.8523101210594177,0.08218713849782944,0.8673852682113647,1.3723554611206055,0.15900231897830963,0.6603884696960449,0.04017549008131027,0.7847901582717896,0.01944814994931221,0.09414632618427277,0.12359967082738876,0.4907124638557434,0.9624474048614502,0.031662292778491974,0.6166960597038269,0.22403444349765778,0.9821546077728271,0.02042953483760357,0.06531485915184021,0.0476609542965889,0.15046744048595428,0.1462034434080124,0.09346964955329895,0.12646225094795227,0.0233653262257576,128.0,2,raw/anna_chipovskaya/2.mp4
anna_chipovskaya,Anna Chipovskaya,0.8759942650794983,0.07336452603340149,0.8875199556350708,0.5923790335655212,0.050506167113780975,0.6430660486221313,0.029726669192314148,0.7949718236923218,0.021755289286375046,0.3251776099205017,0.32702693343162537,1.0,0.9674826264381409,0.02230997569859028,0.7860450148582458,0.25789040327072144,0.9905832409858704,0.011056718416512012,0.10256526619195938,0.21123838424682617,0.19367776811122894,0.2280769795179367,0.05364604294300079,0.17756417393684387,0.08375977724790573,138.0,3,raw/anna_chipovskaya/3.mp4
anna_chipovskaya,Anna Chipovskaya,0.866743803024292,0.08772124350070953,0.8920809626579285,1.2927451133728027,0.1847505122423172,0.6370831727981567,0.060515303164720535,0.7769886255264282,0.026587648317217827,0.16561435163021088,0.14424879848957062,0.5914508104324341,0.9523667693138123,0.03489813581109047,0.45180457830429077,0.22855328023433685,0.9867538809776306,0.017900686711072922,0.0728837251663208,0.07130436599254608,0.11894914507865906,0.13874155282974243,0.1430738866329193,0.13949275016784668,0.015505140647292137,121.0,4,raw/anna_chipovskaya/4.mp4
anna_chipovskaya,Anna Chipovskaya,0.8164315223693848,0.11044185608625412,0.8231636881828308,1.3726190328598022,0.22161205112934113,0.6460714340209961,0.054286591708660126,0.7888697981834412,0.02494380623102188,0.1149720698595047,0.13554929196834564,0.9341784119606018,0.9485701322555542,0.04158106818795204,0.6282271146774292,0.23828023672103882,0.9778055548667908,0.030350806191563606,0.06822080910205841,0.05841081961989403,0.15913350880146027,0.16090290248394012,0.20535242557525635,0.24181796610355377,0.014837032184004784,105.0,5,raw/anna_chipovskaya/5.mp4
anna_chipovskaya,Anna Chipovskaya,0.8908658623695374,0.06192079186439514,0.9014487266540527,0.9607899188995361,0.10632570832967758,0.6579322218894958,0.024486295878887177,0.7979033589363098,0.02250269055366516,0.3110155463218689,0.27802765369415283,1.0,0.970099151134491,0.0225492212921381,0.5402270555496216,0.22751249372959137,0.9833729863166809,0.019298136234283447,0.06649048626422882,0.06921529769897461,0.27987852692604065,0.260781854391098,0.2126448154449463,0.3106943368911743,0.02983538620173931,81.0,6,raw/anna_chipovskaya/6.mp4
anna_chipovskaya,Anna Chipovskaya,0.8719063401222229,0.05456782504916191,0.878005862236023,1.3990992307662964,0.08111239969730377,0.671741783618927,0.02716216817498207,0.8047985434532166,0.013383016921579838,0.18352890014648438,0.15055011212825775,0.5386938452720642,0.9761049151420593,0.020702287554740906,0.5340350270271301,0.2280070185661316,0.9907198548316956,0.01363279763609171,0.0461912676692009,0.05972903594374657,0.11745638400316238,0.12356504052877426,0.0439315102994442,0.426083505153656,0.08155360072851181,98.0,7,raw/anna_chipovskaya/7.mp4
anna_chipovskaya,Anna Chipovskaya,0.8642176134245736,0.07496469361441475,0.8753449746540615,1.1790386182921273,0.13813046046665736,0.6496990152767727,0.039454344127859385,0.7907954113824027,0.020936939200120314,0.19408981714929854,0.1894541648881776,0.7492070879255023,0.9622363533292498,0.029380816434110914,0.5816822648048401,0.23158991762569972,0.9858079893248421,0.018590792481388365,0.06690431492669242,0.07885632504309927,0.1613461598753929,0.16719155652182444,0.12591739371418953,0.23832320315497263,0.04542028611259801,107.14285714285714,person_profile,raw/anna_chipovskaya/person_profile.mp4
anne_hathaway,Anne Hathaway,0.9118430018424988,0.0562857910990715,0.9234447479248047,0.6073418855667114,0.04217712953686714,0.6544961929321289,0.022865518927574158,0.7865615487098694,0.020386800169944763,0.3781498968601227,0.36209961771965027,1.0,0.9662739634513855,0.0319804921746254,0.8355143070220947,0.2370077520608902,0.9845811128616333,0.024356000125408173,0.09567441791296005,0.09637746214866638,0.1770557165145874,0.22481626272201538,0.057390786707401276,0.5781210064888,0.004049540963023901,66.0,1,raw/anne_hathaway/1.mp4
